token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0005978155632146832510520997223409724,1672.756718849233353562264895742735,13837199.103110843071769608,29293937487.593945,14942571,47091523466768,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",836290,28152045623923385065226,1599678405,sushiv2,94181677.17503149567028735613211079,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29258678244.64644281638450738732881
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006227870291652808785389483650395527,1605.6853357082536750408679341563,13842724.565337928858943444,29302758456.079001,14943571,45816166051087,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",836458,28533713942699671126733,1599678405,uniswapv2,91695208.08578676735291008601705764,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29267477002.36284326820863740155522
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006360666065401151016023665746654083,1572.162395758363940708987969443061,13846900.055546378730806522,29309275772.07314,14944571,45345184970906,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",836754,28842557927378007352775,1599678405,sushiv2,90685276.21671463107902788664270941,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29273989060.70553605859972351015341
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006507917098110421528232507714910609,1536.589948710856702064989420220112,13853005.177605272230453595,29318583578.038212,14946571,44998710299512,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",837293,29284787615111167221594,1599678405,sushiv2,90005089.42291724274732299627469053,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29283292644.55956145531091777650114
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006960210231131954515318761837514141,1436.738211623483920832919235460994,13857655.802370175103303587,29325446943.086083,14948571,42606029586815,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",837730,29654692303806052368805,1599678405,sushiv2,85198790.8228454277059455694478528,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29290151191.61877608945678837807743
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006815096722789852221446033790507879,1467.330605383743468130032598612284,13860585.970185119901954004,29329706663.365707,14950071,42761923002271,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",838067,29142664131296909053231,1599678405,uniswapv2,85546767.48798426984354488136831053,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29294409898.36702317232870806916611
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006903270723690048260943299071900787,1448.588705304988787571005323955185,13861138.602524013286575273,29330510380.035688,14950571,42487840631773,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",838171,29330506634612703502107,1599678405,sushiv2,84984428.78652384951188555520421093,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29295213976.08336750250893624704836
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006807686908308320365594163708342034,1468.92771872273942547946626365232,13866662.331510824254435569,29338711306.45925,14952571,42737070321901,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",838615,29094059412985749251818,1599678405,sushiv2,85478548.8493621221613858442777127,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29303414370.52213561504620860619178
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007529481390970604087627829510730621,1328.112718625223717628691619629685,13906990.197018128159076841,29389637370.83907,14954571,40257521982694,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",839531,30311826261528449045883,1599678405,sushiv2,80578130.06108467058132629918448997,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29352096831.19264002841494375225448
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008402065461720756953723353963003067,1190.183538269170233329300883160455,13947276.139140723036974705,29438841869.832729,14956571,35895537155069,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",840670,30159665296051940398396,1599678405,uniswapv2,71754347.42313081561712899484852826,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29401000162.48589746489362848573713
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000842552527806051602706070951251089,1186.869621771749595818057521644111,13957575.752910427346425982,29451504309.742787,14958571,36321575542045,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",841375,30602835286848473676190,1599678405,sushiv2,72722271.15699117088799137682994871,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29413660501.45771206005165040124555
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008210523540901789607219060510604344,1217.949129575440707259377358722468,13991413.238428359477020755,29489986396.67286,14960571,37005782733692,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",842398,30383685028447514738593,1599678405,sushiv2,74029643.71103757550461122187049071,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29452101302.43081917573064843167267
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008049136053238612228186026188220384,1242.369359128480304616402530079198,13999595.924967135077899504,29499871933.779611,14962571,32630508281021,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",843012,26264740064026722503789,1599678405,sushiv2,65321127.77282737531021805049560961,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29461982442.94102081885540187796743
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008211410962469256114787998547237114,1217.817503679403799118072182013111,14000376.93595081876228455,29500832073.274424,14963071,32307910109138,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",843123,26529352724464707394549,1599678405,uniswapv2,64625206.01258981309873676846163518,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29462942641.83446062380493391847743
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008329303248607649294339477226002787,1200.580612990844013717491274908807,14004502.384348869878901004,29505734408.9016,14964571,38051083079788,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",843464,31693900990951774533371,1599678405,sushiv2,76100288.47444770809109603040471257,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29467839972.19858317644392060085964
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009385373625727699088037571205777448,1065.487683152799959485304224938518,14017623.078213268692688698,29520461635.191679,14966571,35867917363272,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",844132,33663380563103362325606,1599678405,sushiv2,71769278.10623017413890260991100577,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29482559976.17897297981954979224044
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009279069152924008660903268858596621,1077.694306960608490846415859216995,14030212.031444620357640373,29533932437.466661,14968571,22282904461238,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",844881,20676461142382630224244,1599678405,sushiv2,44632406.99130610250197362337402884,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29496022960.45778723198162195421061
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008460801547476242263172819601314256,1181.921115143385269290771546561145,14042344.358094699995707875,29547655918.989229,14969571,22870742653015,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",845388,19350481483056021045572,1599678405,uniswapv2,45749633.16949010234530200413393191,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29509723987.10024185311079157094967
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008090643306580947387430847902274747,1235.995658326202268917517133417964,14046941.380525927745237061,29553330283.394912,14970571,23915879153201,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",845701,19349484759184448663467,1599678405,sushiv2,47850782.81630416268218422739086618,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29515393464.4105461335210877919797
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008839676114996394608361422466610002,1131.263167327491913063662432206983,14049733.049900457273282525,29556658769.035181,14972571,22876124835509,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",846103,20221753431212473377833,1599678405,sushiv2,45812749.35044486435510147409586682,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29518722836.41325053360458829388272
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008918321514930158859964957143043438,1121.28722689118166180318650365529,14055363.086680543723422835,29562920071.351531,14974571,22785621664631,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",846612,20320949992273738804250,1599678405,sushiv2,45569828.7987516300260569011942722,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29524983049.77194411511454503044646
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000943416507815542112840256966079383,1059.977212308353159556831914205259,14058563.50902171962448975,29566393599.27286,14976071,22012570800248,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",846980,20767022672412341393216,1599678405,uniswapv2,44067391.89585986473210297710168769,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29528455917.2282447348289198915752
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009150671442181495822007974611758885,1092.815982213434875613657780220514,14060919.108842775436862519,29568908377.967514,14976571,22354768060698,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",847128,20456113768962020819149,1599678405,sushiv2,44738129.40827448834805991641761874,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29530968820.44318834753021824527888
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009184841867114927691413003010635539,1088.750372045449656647394988016448,14064596.01345756531612137,29572930359.147179,14978571,22295517512493,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",847520,20478080269773977430100,1599678405,sushiv2,44628007.81799615688758339428183935,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29534989295.63401000067078796687744
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009276447606805008622007318890395969,1077.998865930553892508212837066985,14068057.486563334562971477,29576679938.372296,14980571,22190772405262,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",847874,20585153757194730481801,1599678405,sushiv2,44411899.3576325783412106147746459,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29538736681.63711293834274228038341
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009303257659972747275164712087270436,1074.892297461026543686018452240423,14069720.556480656413436195,29578487205.912321,14982571,22161156571690,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",848181,20617094962943037974332,1599678405,uniswapv2,44371318.79425332946221202813402075,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29540543249.40807918886898036619388
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000993530920000568072198440865017404,1006.511201482716037633754123186355,14078849.941400011844401672,29587726516.940169,14984571,21194758842354,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",848778,21057648251834144738931,1599678405,sushiv2,42381301.63741325050080380935638183,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29549779992.57138800454145347817145
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.001065775387408535946082231425990519,938.2840060057394212582046917816824,14083581.492659473030219418,29592300069.736408,14986571,20315130187194,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",849266,21651365745511528724887,1599678405,sushiv2,40679814.70827466084814164357375837,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29554354739.76383730442899670438738
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00103831643638079075520917790691038,963.0975345874823101272137342357908,14097408.216044768124536514,29605301275.951298,14988571,20598673443396,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",850087,21387941203918566873474,1599678405,sushiv2,41168329.04792475810797224073787924,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29567344151.62226817544217791280427
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.001056322606503985689248678866672485,946.6804874219330889226295586391987,14098529.578203171055559619,29606378403.050072,14989071,20423960719964,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",850205,21574291422847392626823,1599678405,uniswapv2,40850158.51740198935477780324417338,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29568421194.57929555213720770950292
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009434725272178740797363732904590358,1059.914275351307768030418607037913,14103178.137087390659010588,29611060976.048239,14990571,21623239718031,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",850621,20400932623408618488822,1599678405,sushiv2,43162355.21634160137039601036893358,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29573096565.24718904009400998860763
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009069095166790376214820973984840304,1102.645833579787904473632427784095,14107772.3282265207390138,29615942366.436722,14992571,22061510326261,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",851133,20007793667198961097923,1599678405,sushiv2,44150985.46211273218983623733308721,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29577970793.31274109957785820764244
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009259674125098910915243258361193784,1079.951612216502381245218315068403,14111852.162680115482378447,29620472929.855238,14994571,21839067124821,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",851620,20222264477200328107400,1599678405,sushiv2,43685582.70912325214321376831055837,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29582500490.75555395544427868985376
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0009000201579091314599486668979435844,1111.086225360924397395212203282243,14113367.27210117128877197,29622108778.546023,14995571,22162902633269,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",851806,19947059127719470830917,1599678405,uniswapv2,44339737.42692614865443641135110669,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29584136318.87315941738587701870502
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008849832436438359728408166299913405,1129.964897281662937749757040039944,14115074.032336735861855113,29624053648.15908,14996571,22353305237830,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",852064,19782300575535541706696,1599678405,sushiv2,44722725.94901097141300080635861353,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29586080582.66819881724020624400825
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008921474377108963986480825123290377,1120.890962334471910385861946670452,14118223.159812860172197496,29627564893.84866,14998571,22253963512988,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",852521,19853816527024022928785,1599678405,sushiv2,44510979.14137598273511423945389511,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29589591236.71454911501650475336468
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000886449937223796532330383904029888,1128.095291124755515333794659540818,14121333.498762431094162792,29631048200.863894,15000571,22361691603510,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",852917,19822520118149337516777,1599678405,sushiv2,44727138.0093136111679123187717224,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29593073474.91394592254627463605735
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008683540224613793525744925225536929,1151.604039520039988740990306985305,14123609.491390257865104978,29633672863.433092,15002071,22597428120006,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",853230,19622567605289095519989,1599678405,uniswapv2,45178179.26524691473770663666368609,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29595696508.24030524211655998508666
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000858575878277767934204667798191892,1164.71942119538360993470856035811,14124268.717319075116638146,29634430746.391745,15002571,22726887697345,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",853319,19512757565268182290503,1599678405,sushiv2,45403779.21463351891655298470598603,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29596453947.97384528813756927820768
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0008883874361005360678192844575620239,1125.635009415906555384470249959718,14126638.772043949255657417,29637166736.002314,15004571,22346367413716,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",853720,19852232052831724381996,1599678405,sushiv2,44703917.46416287716538810484401457,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,29599189514.86032810544795949889065
