token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10084571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10085571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123930545405792695,200.6206947166020613681753884247735,0.004984530640832470990388553973206628,10086571,260.457023,105.914552,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",65,0.527934329754044072,1588710145,uniswapv2,107.914538156589963920755729099215,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.133930545405792695,193.2418721956804355735131816609058,0.005174861890115516844658915104752232,10087571,262.420138,103.951437,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",66,0.537934329754044072,1588710145,uniswapv2,109.043171026448866780775230818035,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.133930545405792695,193.2418721956804355735131816609058,0.005174861890115516844658915104752232,10088571,262.420138,103.951437,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",66,0.537934329754044072,1588710145,uniswapv2,109.043171026448866780775230818035,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.133930545405792695,193.2418721956804355735131816609058,0.005174861890115516844658915104752232,10089571,262.420138,103.951437,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",66,0.537934329754044072,1588710145,uniswapv2,109.043171026448866780775230818035,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.133930545405792695,193.2418721956804355735131816609058,0.005174861890115516844658915104752232,10090571,262.420138,103.951437,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",66,0.537934329754044072,1588710145,uniswapv2,109.043171026448866780775230818035,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.136552622727443154,194.5221261445484220905828006544499,0.005140803361654113248767054160044438,10091571,262.930036,200.954488,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",69,1.033067507449881161,1588710145,uniswapv2,413.8268868150877122574437513406538,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",4.04140587702741571,213.1020275496015160484022810424508,0.004692587919029726383179101208015647,10092571,670.33215,12870.332381,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",94,60.395166244977693571,1588710145,uniswapv2,25725.68623806669411179914230400211,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",34.811981840763873798,212.6221953121313511270982255898565,0.00470317785277304066126730637081297,10093571,7398.911784,40231.129263,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",138,189.214156141790981845,1588710145,uniswapv2,80480.02986522688149726770983540768,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
